text,date,category,language
"good morning, I was not able to receive the correct amount of cash. thanks",12-5-2022,wrong_amount_of_cash_received,en
"Good afternoon, I think my card is stolen! kind Regards",14-8-2022,lost_or_stolen_card,en
"Good evening, When I was traveling abroad, the exchangee rate was applied wrong. thanks",28-9-2022,card_payment_wrong_exchange_rate,en
"good afternoon, I have to quickly transfer something to China. Howw long will it take to arrive there? best Regards",24-8-2022,transfer_timing,en
"Good morning, I just got an error message saying my transfer is not possible? Why is that? I've transferred money before and it worked without problem Best Regards",1-12-2022,beneficiary_not_allowed,en
"hello, I got a cheque that I want to top up withh? thanks",19-3-2022,top_up_by_cash_or_cheque,en
"Good afternoon, hey, I think someone stole my card numbers. There is a purchase showing up on my app from a store pretty far away from me.. I really need that money back to pay my rent. kind Regards",4-3-2022,direct_debit_payment_not_recognised,en
"hello, How can I set a new pin. Best Regards",6-12-2022,change_pin,en
"Hello, Whyy am I getting a fee on a card payment? thanks",22-8-2022,card_payment_fee_charged,en
"Good evening, When are you going to transfer thee money? Kind Regards",17-11-2022,transfer_not_received_by_recipient,en
"good evening, II withdrew money from an ATM today, and now my account is showing a different amount than what II withdrew. II checked the amount the ATM gave me, and it looks like it gave me the wrong amount of money. What is the best thin for me to do to get this fixed? Thanks",3-5-2022,wrong_amount_of_cash_received,en
"Hi, My card expires very soon.  What is the cost and delivery time to get a new one? best Regards",5-1-2022,card_about_to_expire,en
"Hi, My wallet was stolen, along with my cards. How do I put a freeze on my cards and order a new one? Best Regards",15-11-2022,lost_or_stolen_card,en
"Good afternoon, How do I get extra cards? thanks",25-8-2022,getting_spare_card,en
"Good morning, Could you tell me why my cash withdrawal was declined? kind Regards",23-11-2022,declined_cash_withdrawal,en
"good morning, I am angry that I got charged for using my card. Best Regards",23-9-2022,card_payment_fee_charged,en
"Good morning, The app is not ablee to realize that it is me. Kind Regards",28-6-2022,unable_to_verify_identity,en
"good evening, I'm looking for a machine of yours that will provide me cash from my homee country. I went on holiday and don't have any cash on me. Will your machine charge me extra to do this? thanks",4-7-2022,wrong_exchange_rate_for_cash_withdrawal,en
"Good afternoon, What's the web address to unblock my pin? Kind Regards",24-1-2022,pin_blocked,en
"hello, Can you tell me what the exchange fee is? Kind Regards",5-1-2022,exchange_charge,en
"hello, Please explain your exchange rate policy. Kind Regards",14-7-2022,exchange_rate,en
"good morning, Hey a seller just contacted me that my money didn't come through. It was definitely deducted from my account, but now it appears it's back with me! Sort this out asap please. kind Regards",30-3-2022,reverted_card_payment?,en
"Good evening, You provide support in what countries? Kind Regards",23-1-2022,country_support,en
"Good afternoon, Which foreign currencies can I get transferred into my account? Best Regards",15-6-2022,receiving_money,en
"hello, Whenn can I expect the transfer to be complete? Kind Regards",27-12-2022,transfer_timing,en
"Good morning, Are there limitations to what currency I can hold? Kind Regards",8-5-2022,fiat_currency_support,en
"Hello, I had a card payment that was declined.  Whyy? Kind Regards",24-3-2022,declined_card_payment,en
"good morning, Why was my atm withdrawl declined best Regards",20-1-2022,declined_cash_withdrawal,en
"good evening, Can I top upp? Best Regards",2-4-2022,top_up_limits,en
"Hi, When will the transactionn go through? Best Regards",16-7-2022,pending_card_payment,en
"Hello, I want a refund for an item Kind Regards",11-5-2022,request_refund,en
"good morning, Can i get money back inn my home currency at  ATM? As I am on holiday and bit concerned because i do not have any cash with me . Is it possible to withdraw without any additional cost. Kind Regards",14-9-2022,wrong_exchange_rate_for_cash_withdrawal,en
"hi, I tried entering my pin several times incorrectly. Why isn't my pin working? thanks",14-12-2022,pin_blocked,en
"good morning, Why is top up not working if I use my American expresss with my apple pay? Thanks",17-11-2022,apple_pay_or_google_pay,en
"hello, I topped up my accountt but the money isn't there now. kind Regards",20-7-2022,topping_up_by_card,en
"good morning, It seems like my card payment didn't work. kind Regards",24-12-2022,declined_card_payment,en
"good morning, Need help to get my card to work. thanks",29-9-2022,card_not_working,en
"hi, How do II transfer cash my into my account? Thanks",24-11-2022,transfer_into_account,en
"Hi, Cann I get more cards just incase? kind Regards",21-11-2022,getting_spare_card,en
"hello, II cannot try my PIIN anymore. Best Regards",6-6-2022,pin_blocked,en
"good morning, Wheree can I edit personal details? Best Regards",22-9-2022,edit_personal_details,en
"good evening, What do I do if I think someone has used my card without permission? I can see a few transactions I don't recognize. best Regards",19-1-2022,compromised_card,en
"good evening, I made a cash deposit to myy account but it is not there Thanks",27-9-2022,balance_not_updated_after_cheque_or_cash_deposit,en
"hi, Can you tell me why II was charged extra when II withdrew money? Thanks",30-5-2022,cash_withdrawal_charge,en
"Hi, My card payment is showing pending however this transaction was a couple of days ago. Is there a reason why it it still pending? Thanks",6-3-2022,pending_card_payment,en
"Good afternoon, I believe myy top up is still pending Best Regards",7-9-2022,pending_top_up,en
"Boas, Tenho um cartão que foi desativado. Posso reativá-lo? Melhores cumprimentos",6-9-2022,activate_my_card,pt
"Good evening, I've just moved and I need to change my detailss best Regards",24-4-2022,edit_personal_details,en
"hello, Why is the check I deposited this morning not showing up? Kind Regards",10-3-2022,balance_not_updated_after_cheque_or_cash_deposit,en
"Hi, what are weekend rates for getting cash Kind Regards",6-5-2022,wrong_exchange_rate_for_cash_withdrawal,en
"good morning, How can I cancel a transfer I made Best Regards",11-1-2022,cancel_transfer,en
"good afternoon, I still haven't gotten my new card.  When will it get here? kind Regards",25-3-2022,card_arrival,en
"Good morning, Am I able to do a SWIFT transfer with you? kind Regards",28-1-2022,top_up_by_bank_transfer_charge,en
"good morning, When I look at my statement there is an extra fee, that is for what? thanks",6-12-2022,extra_charge_on_statement,en
"Good evening, How long do transfers from a UK bank account usually take for you? I just made a transfer and I'm not seeing anything, wondering if it worked Best Regards",7-4-2022,balance_not_updated_after_bank_transfer,en
"Good morning, I think the exchange ratee for the cash I withdrew was wrong. kind Regards",11-7-2022,wrong_exchange_rate_for_cash_withdrawal,en
"good evening, What are the fees imposed when I make a transaction? kind Regards",11-3-2022,card_payment_fee_charged,en
"hi, In my statement, I got a €1 extra fee. thanks",25-11-2022,extra_charge_on_statement,en
"hi, Wheree can I use my Mastercard? best Regards",14-9-2022,card_acceptance,en
"good evening, What fiat currencies do you support? thanks",28-11-2022,fiat_currency_support,en
"good morning, I'd prefer too use my American Express when putting funds intoo my account. Kind Regards",27-4-2022,supported_cards_and_currencies,en
"Good morning, Iss there a reason why my card was declined when I attempted to withdraw money? Kind Regards",4-11-2022,declined_cash_withdrawal,en
"Good morning, I had a dollar charged to my account that's still pending and wanted to know what the charge is for? Kind Regards",21-7-2022,extra_charge_on_statement,en
"Good evening, How to verify top up card? best Regards",19-1-2022,verify_top_up,en
"Good afternoon, You shorted me money when I tried to make a withdrawall. Best Regards",2-10-2022,wrong_amount_of_cash_received,en
"Hi, Help!  There is a cash withdrawl on thee account that I didn't make! best Regards",16-7-2022,cash_withdrawal_not_recognised,en
"Hello, The ATM machines keep declining my card and I don't know why. I thought I had money in my account. Why is this happening? kind Regards",9-4-2022,declined_cash_withdrawal,en
"hello, How long do transfers typically take? Is there a way of speeding the process up? My friend needs the money I sent her desperately. kind Regards",14-9-2022,transfer_not_received_by_recipient,en
"Good morning, My friends would like too add too my account. What is the procedure? thanks",20-3-2022,topping_up_by_card,en
"hi, I would like to get your card in EU. Is that possible? best Regards",7-7-2022,country_support,en
"Good evening, Cann you please tell me why I cant get money from the ATM? kind Regards",28-9-2022,declined_cash_withdrawal,en
"good morning, Do top-up limits existt? Kind Regards",8-3-2022,top_up_limits,en
"Good afternoon, why hasn't my virtual cardd come yet? Thanks",30-8-2022,getting_virtual_card,en
"Good afternoon, I think the exchange rate for the cash I withdrew wasn't correct. thanks",9-6-2022,wrong_exchange_rate_for_cash_withdrawal,en
"hi, Do you support fiat currenciess? Thanks",7-11-2022,fiat_currency_support,en
"Hi, My cash withdrawal isnt showing on my account Thanks",10-6-2022,pending_cash_withdrawal,en
"good afternoon, Visa and MasterCard, can I get themm both? best Regards",21-11-2022,visa_or_mastercard,en
"hello, Why was I charged a random fee forr a transfer I made? Best Regards",13-7-2022,transfer_fee_charged,en
"Hello, I thought crypto top up with something you offer. This is not working. The money has been deducted from my accountt. Can you find out what's going on? kind Regards",12-11-2022,top_up_reverted,en
"Hello, This is the first time I've tried to get my money out of an ATM and it didn't work. Please give me my money kind Regards",24-11-2022,declined_cash_withdrawal,en
"good evening, I bought something while traveling, and the exchange rate was wrong. best Regards",1-3-2022,card_payment_wrong_exchange_rate,en
"hi, If myy PIN number is rejected, how do I solve it? thanks",1-4-2022,pin_blocked,en
"good evening, Can I do more than 10 transactions with a disposable card? thanks",13-10-2022,disposable_card_limits,en
"Hello, Why was II charged a fee when making this transfer when II shouldn't have been? Best Regards",26-11-2022,transfer_fee_charged,en
"hello, My card has gone missingg. kind Regards",6-9-2022,lost_or_stolen_card,en
"good afternoon, I might have been charged on my debit statement by fraud. best Regards",24-7-2022,direct_debit_payment_not_recognised,en
